instance,population_size,generations,crossover_rate,mutation_rate,elite_size,tournament_size,stagnation,seed,threads,initial_value,best_value,total_weight,optimal_value,difference,gap_percent,stop_generation,elapsed_s
n_1000_9,80,500,0.8500,0.0100,3,3,50,12,16,9980482827,9980485641,9980479385,9980488131,2490,0.000025,133,0.1913
n_1000_9,80,500,0.8500,0.0100,3,3,50,202,16,9980482798,9980485885,9980479674,9980488131,2246,0.000023,160,0.2384
n_1000_9,80,500,0.8500,0.0100,3,3,100,4,16,9980482882,9980486048,9980479876,9980488131,2083,0.000021,461,0.6743
n_1000_9,80,500,0.8500,0.0100,3,3,100,12,16,9980482827,9980485764,9980479435,9980488131,2367,0.000024,264,0.3782
n_1000_9,80,500,0.8500,0.0100,3,3,100,202,16,9980482798,9980485951,9980479681,9980488131,2180,0.000022,284,0.4137
n_1000_9,80,500,0.8500,0.0100,3,5,50,4,16,9980482882,9980485986,9980479708,9980488131,2145,0.000021,270,0.3857
n_1000_9,80,500,0.8500,0.0100,3,5,50,12,16,9980482827,9980485923,9980479662,9980488131,2208,0.000022,199,0.2685
n_1000_9,80,500,0.8500,0.0100,3,5,50,202,16,9980482798,9980485911,9980479588,9980488131,2220,0.000022,211,0.2955
n_1000_9,80,500,0.8500,0.0100,3,5,100,4,16,9980482882,9980486116,9980479900,9980488131,2015,0.000020,448,0.6454
n_1000_9,80,500,0.8500,0.0100,3,5,100,12,16,9980482827,9980485923,9980479662,9980488131,2208,0.000022,249,0.3641
n_1000_9,80,500,0.8500,0.0100,3,5,100,202,16,9980482798,9980486067,9980480033,9980488131,2064,0.000021,425,0.6149
n_1000_9,80,500,0.8500,0.0100,5,3,50,4,16,9980482882,9980486000,9980479738,9980488131,2131,0.000021,302,0.4259
n_1000_9,80,500,0.8500,0.0100,5,3,50,12,16,9980482827,9980485730,9980479391,9980488131,2401,0.000024,153,0.2058
n_1000_9,80,500,0.8500,0.0100,5,3,50,202,16,9980482798,9980485865,9980479599,9980488131,2266,0.000023,163,0.2210
n_1000_9,80,500,0.8500,0.0100,5,3,100,4,16,9980482882,9980486108,9980479918,9980488131,2023,0.000020,457,0.6374
n_1000_9,80,500,0.8500,0.0100,5,3,100,12,16,9980482827,9980486080,9980479827,9980488131,2051,0.000021,500,0.6935
n_1000_9,80,500,0.8500,0.0100,5,3,100,202,16,9980482798,9980485931,9980479606,9980488131,2200,0.000022,289,0.3990
n_1000_9,80,500,0.8500,0.0100,5,5,50,4,16,9980482882,9980485857,9980479648,9980488131,2274,0.000023,153,0.2175
n_1000_9,80,500,0.8500,0.0100,5,5,50,12,16,9980482827,9980485771,9980479558,9980488131,2360,0.000024,171,0.2462
n_1000_9,80,500,0.8500,0.0100,5,5,50,202,16,9980482798,9980485908,9980479587,9980488131,2223,0.000022,149,0.2120
n_1000_9,80,500,0.8500,0.0100,5,5,100,4,16,9980482882,9980486133,9980480062,9980488131,1998,0.000020,307,0.4446
n_1000_9,80,500,0.8500,0.0100,5,5,100,12,16,9980482827,9980485971,9980479663,9980488131,2160,0.000022,500,0.7146
n_1000_9,80,500,0.8500,0.0100,5,5,100,202,16,9980482798,9980486025,9980479702,9980488131,2106,0.000021,366,0.5182
n_1000_9,80,500,0.9500,0.0050,3,3,50,4,16,9980482882,9980486096,9980479780,9980488131,2035,0.000020,221,0.3138
n_1000_9,80,500,0.9500,0.0050,3,3,50,12,16,9980482827,9980486200,9980480025,9980488131,1931,0.000019,274,0.3923
n_1000_9,80,500,0.9500,0.0050,3,3,50,202,16,9980482798,9980486279,9980480190,9980488131,1852,0.000019,405,0.5752
n_1000_9,80,500,0.9500,0.0050,3,3,100,4,16,9980482882,9980486453,9980480421,9980488131,1678,0.000017,500,0.7090
n_1000_9,80,500,0.9500,0.0050,3,3,100,12,16,9980482827,9980486464,9980480800,9980488131,1667,0.000017,500,0.6929
n_1000_9,80,500,0.9500,0.0050,3,3,100,202,16,9980482798,9980486373,9980480370,9980488131,1758,0.000018,500,0.7100
n_1000_9,80,500,0.9500,0.0050,3,5,50,4,16,9980482882,9980486588,9980480650,9980488131,1543,0.000015,467,0.6659
n_1000_9,80,500,0.9500,0.0050,3,5,50,12,16,9980482827,9980486743,9980481133,9980488131,1388,0.000014,500,0.7268
n_1000_9,80,500,0.9500,0.0050,3,5,50,202,16,9980482798,9980486423,9980480423,9980488131,1708,0.000017,312,0.4353
n_1000_9,80,500,0.9500,0.0050,3,5,100,4,16,9980482882,9980486626,9980480742,9980488131,1505,0.000015,500,0.6983
n_1000_9,80,500,0.9500,0.0050,3,5,100,12,16,9980482827,9980486743,9980481133,9980488131,1388,0.000014,500,0.7038
n_1000_9,80,500,0.9500,0.0050,3,5,100,202,16,9980482798,9980486436,9980480454,9980488131,1695,0.000017,455,0.6422
n_1000_9,80,500,0.9500,0.0050,5,3,50,4,16,9980482882,9980486234,9980480032,9980488131,1897,0.000019,226,0.3156
n_1000_9,80,500,0.9500,0.0050,5,3,50,12,16,9980482827,9980486100,9980479843,9980488131,2031,0.000020,227,0.3091
n_1000_9,80,500,0.9500,0.0050,5,3,50,202,16,9980482798,9980486543,9980480635,9980488131,1588,0.000016,500,0.7118
n_1000_9,80,500,0.9500,0.0050,5,3,100,4,16,9980482882,9980486632,9980480948,9980488131,1499,0.000015,500,0.6900
n_1000_9,80,500,0.9500,0.0050,5,3,100,12,16,9980482827,9980486491,9980480462,9980488131,1640,0.000016,500,0.7000
n_1000_9,80,500,0.9500,0.0050,5,3,100,202,16,9980482798,9980486543,9980480635,9980488131,1588,0.000016,500,0.7111
n_1000_9,80,500,0.9500,0.0050,5,5,50,4,16,9980482882,9980486711,9980481158,9980488131,1420,0.000014,500,0.6835
n_1000_9,80,500,0.9500,0.0050,5,5,50,12,16,9980482827,9980486930,9980481538,9980488131,1201,0.000012,500,0.7166
n_1000_9,80,500,0.9500,0.0050,5,5,50,202,16,9980482798,9980486443,9980480455,9980488131,1688,0.000017,323,0.4553
n_1000_9,80,500,0.9500,0.0050,5,5,100,4,16,9980482882,9980486711,9980481158,9980488131,1420,0.000014,500,0.6855
n_1000_9,80,500,0.9500,0.0050,5,5,100,12,16,9980482827,9980486930,9980481538,9980488131,1201,0.000012,500,0.6711
n_1000_9,80,500,0.9500,0.0050,5,5,100,202,16,9980482798,9980486691,9980481008,9980488131,1440,0.000014,500,0.6871
n_1000_9,80,500,0.9500,0.0100,3,3,50,4,16,9980482882,9980485639,9980479238,9980488131,2492,0.000025,93,0.1403
n_1000_9,80,500,0.9500,0.0100,3,3,50,12,16,9980482827,9980485695,9980479318,9980488131,2436,0.000024,96,0.1367
n_1000_9,80,500,0.9500,0.0100,3,3,50,202,16,9980482798,9980485755,9980479415,9980488131,2376,0.000024,261,0.3794
n_1000_9,80,500,0.9500,0.0100,3,3,100,4,16,9980482882,9980485860,9980479638,9980488131,2271,0.000023,459,0.6701
n_1000_9,80,500,0.9500,0.0100,3,3,100,12,16,9980482827,9980485815,9980479595,9980488131,2316,0.000023,216,0.3163
n_1000_9,80,500,0.9500,0.0100,3,3,100,202,16,9980482798,9980485912,9980479607,9980488131,2219,0.000022,500,0.7122
n_1000_9,80,500,0.9500,0.0100,3,5,50,4,16,9980482882,9980485874,9980479625,9980488131,2257,0.000023,187,0.2687
n_1000_9,80,500,0.9500,0.0100,3,5,50,12,16,9980482827,9980485976,9980479877,9980488131,2155,0.000022,166,0.2446
n_1000_9,80,500,0.9500,0.0100,3,5,50,202,16,9980482798,9980485770,9980479404,9980488131,2361,0.000024,121,0.1761
n_1000_9,80,500,0.9500,0.0100,3,5,100,4,16,9980482882,9980486107,9980479893,9980488131,2024,0.000020,477,0.6949
n_1000_9,80,500,0.9500,0.0100,3,5,100,12,16,9980482827,9980486174,9980480115,9980488131,1957,0.000020,419,0.5983
n_1000_9,80,500,0.9500,0.0100,3,5,100,202,16,9980482798,9980486156,9980479969,9980488131,1975,0.000020,450,0.6512
n_1000_9,80,500,0.9500,0.0100,5,3,50,4,16,9980482882,9980485711,9980479374,9980488131,2420,0.000024,189,0.2691
n_1000_9,80,500,0.9500,0.0100,5,3,50,12,16,9980482827,9980485800,9980479576,9980488131,2331,0.000023,169,0.2386
n_1000_9,80,500,0.9500,0.0100,5,3,50,202,16,9980482798,9980485725,9980479436,9980488131,2406,0.000024,215,0.3037
n_1000_9,80,500,0.9500,0.0100,5,3,100,4,16,9980482882,9980485975,9980479872,9980488131,2156,0.000022,468,0.6537
n_1000_9,80,500,0.9500,0.0100,5,3,100,12,16,9980482827,9980485800,9980479576,9980488131,2331,0.000023,219,0.3001
n_1000_9,80,500,0.9500,0.0100,5,3,100,202,16,9980482798,9980485725,9980479436,9980488131,2406,0.000024,265,0.3838
n_1000_9,80,500,0.9500,0.0100,5,5,50,4,16,9980482882,9980485919,9980479623,9980488131,2212,0.000022,150,0.2100
n_1000_9,80,500,0.9500,0.0100,5,5,50,12,16,9980482827,9980485972,9980479759,9980488131,2159,0.000022,169,0.2345
n_1000_9,80,500,0.9500,0.0100,5,5,50,202,16,9980482798,9980486005,9980479922,9980488131,2126,0.000021,195,0.2746
n_1000_9,80,500,0.9500,0.0100,5,5,100,4,16,9980482882,9980486077,9980480022,9980488131,2054,0.000021,468,0.6570
n_1000_9,80,500,0.9500,0.0100,5,5,100,12,16,9980482827,9980486049,9980479914,9980488131,2082,0.000021,275,0.3915
n_1000_9,80,500,0.9500,0.0100,5,5,100,202,16,9980482798,9980486104,9980480036,9980488131,2027,0.000020,450,0.6239
n_1000_9,100,300,0.8500,0.0050,3,3,50,4,16,9980482882,9980486160,9980479929,9980488131,1971,0.000020,194,0.3530
n_1000_9,100,300,0.8500,0.0050,3,3,50,12,16,9980483023,9980486173,9980479938,9980488131,1958,0.000020,199,0.3625
n_1000_9,100,300,0.8500,0.0050,3,3,50,202,16,9980482798,9980486183,9980479882,9980488131,1948,0.000020,183,0.3409
n_1000_9,100,300,0.8500,0.0050,3,3,100,4,16,9980482882,9980486247,9980480022,9980488131,1884,0.000019,300,0.5390
n_1000_9,100,300,0.8500,0.0050,3,3,100,12,16,9980483023,9980486198,9980480109,9980488131,1933,0.000019,300,0.5611
n_1000_9,100,300,0.8500,0.0050,3,3,100,202,16,9980482798,9980486352,9980480198,9980488131,1779,0.000018,300,0.5400
n_1000_9,100,300,0.8500,0.0050,3,5,50,4,16,9980482882,9980486554,9980480556,9980488131,1577,0.000016,300,0.5435
n_1000_9,100,300,0.8500,0.0050,3,5,50,12,16,9980483023,9980486430,9980480451,9980488131,1701,0.000017,201,0.3554
n_1000_9,100,300,0.8500,0.0050,3,5,50,202,16,9980482798,9980486351,9980480329,9980488131,1780,0.000018,209,0.3664
n_1000_9,100,300,0.8500,0.0050,3,5,100,4,16,9980482882,9980486554,9980480556,9980488131,1577,0.000016,300,0.5626
n_1000_9,100,300,0.8500,0.0050,3,5,100,12,16,9980483023,9980486430,9980480451,9980488131,1701,0.000017,251,0.4445
n_1000_9,100,300,0.8500,0.0050,3,5,100,202,16,9980482798,9980486560,9980480678,9980488131,1571,0.000016,300,0.5717
n_1000_9,100,300,0.8500,0.0050,5,3,50,4,16,9980482882,9980486149,9980480078,9980488131,1982,0.000020,197,0.3453
n_1000_9,100,300,0.8500,0.0050,5,3,50,12,16,9980483023,9980486218,9980480003,9980488131,1913,0.000019,169,0.2933
n_1000_9,100,300,0.8500,0.0050,5,3,50,202,16,9980482798,9980486095,9980479869,9980488131,2036,0.000020,192,0.3218
n_1000_9,100,300,0.8500,0.0050,5,3,100,4,16,9980482882,9980486300,9980480207,9980488131,1831,0.000018,300,0.5357
n_1000_9,100,300,0.8500,0.0050,5,3,100,12,16,9980483023,9980486359,9980480259,9980488131,1772,0.000018,300,0.5372
n_1000_9,100,300,0.8500,0.0050,5,3,100,202,16,9980482798,9980486228,9980480161,9980488131,1903,0.000019,300,0.5272
n_1000_9,100,300,0.8500,0.0050,5,5,50,4,16,9980482882,9980486595,9980480943,9980488131,1536,0.000015,300,0.5387
n_1000_9,100,300,0.8500,0.0050,5,5,50,12,16,9980483023,9980486507,9980480540,9980488131,1624,0.000016,292,0.5046
n_1000_9,100,300,0.8500,0.0050,5,5,50,202,16,9980482798,9980486662,9980480814,9980488131,1469,0.000015,300,0.5473
n_1000_9,100,300,0.8500,0.0050,5,5,100,4,16,9980482882,9980486595,9980480943,9980488131,1536,0.000015,300,0.5234
n_1000_9,100,300,0.8500,0.0050,5,5,100,12,16,9980483023,9980486537,9980480738,9980488131,1594,0.000016,300,0.5425
n_1000_9,100,300,0.8500,0.0050,5,5,100,202,16,9980482798,9980486662,9980480814,9980488131,1469,0.000015,300,0.5289
n_1000_9,100,300,0.8500,0.0100,3,3,50,4,16,9980482882,9980485887,9980479579,9980488131,2244,0.000022,158,0.2780
n_1000_9,100,300,0.8500,0.0100,3,3,50,12,16,9980483023,9980485888,9980479924,9980488131,2243,0.000022,259,0.4819
n_1000_9,100,300,0.8500,0.0100,3,3,50,202,16,9980482798,9980485711,9980479346,9980488131,2420,0.000024,179,0.3301
n_1000_9,100,300,0.8500,0.0100,3,3,100,4,16,9980482882,9980486114,9980479807,9980488131,2017,0.000020,300,0.5603
n_1000_9,100,300,0.8500,0.0100,3,3,100,12,16,9980483023,9980486022,9980479898,9980488131,2109,0.000021,300,0.5322
n_1000_9,100,300,0.8500,0.0100,3,3,100,202,16,9980482798,9980485899,9980479609,9980488131,2232,0.000022,300,0.5323
n_1000_9,100,300,0.8500,0.0100,3,5,50,4,16,9980482882,9980485889,9980479599,9980488131,2242,0.000022,107,0.1928
n_1000_9,100,300,0.8500,0.0100,3,5,50,12,16,9980483023,9980486051,9980479945,9980488131,2080,0.000021,261,0.4732
n_1000_9,100,300,0.8500,0.0100,3,5,50,202,16,9980482798,9980485868,9980479653,9980488131,2263,0.000023,146,0.2745
n_1000_9,100,300,0.8500,0.0100,3,5,100,4,16,9980482882,9980486029,9980479807,9980488131,2102,0.000021,208,0.3800
n_1000_9,100,300,0.8500,0.0100,3,5,100,12,16,9980483023,9980486101,9980479926,9980488131,2030,0.000020,300,0.5423
n_1000_9,100,300,0.8500,0.0100,3,5,100,202,16,9980482798,9980485868,9980479653,9980488131,2263,0.000023,196,0.3595
n_1000_9,100,300,0.8500,0.0100,5,3,50,4,16,9980482882,9980485866,9980479591,9980488131,2265,0.000023,161,0.2853
n_1000_9,100,300,0.8500,0.0100,5,3,50,12,16,9980483023,9980485917,9980479851,9980488131,2214,0.000022,267,0.4787
n_1000_9,100,300,0.8500,0.0100,5,3,50,202,16,9980482798,9980485727,9980479383,9980488131,2404,0.000024,103,0.1832
n_1000_9,100,300,0.8500,0.0100,5,3,100,4,16,9980482882,9980485866,9980479591,9980488131,2265,0.000023,211,0.3915
n_1000_9,100,300,0.8500,0.0100,5,3,100,12,16,9980483023,9980485917,9980479851,9980488131,2214,0.000022,300,0.5264
n_1000_9,100,300,0.8500,0.0100,5,3,100,202,16,9980482798,9980485756,9980479416,9980488131,2375,0.000024,206,0.3745
n_1000_9,100,300,0.8500,0.0100,5,5,50,4,16,9980482882,9980485868,9980479562,9980488131,2263,0.000023,108,0.2042
n_1000_9,100,300,0.8500,0.0100,5,5,50,12,16,9980483023,9980486066,9980479942,9980488131,2065,0.000021,264,0.4691
n_1000_9,100,300,0.8500,0.0100,5,5,50,202,16,9980482798,9980486104,9980480086,9980488131,2027,0.000020,217,0.3810
n_1000_9,100,300,0.8500,0.0100,5,5,100,4,16,9980482882,9980486051,9980479754,9980488131,2080,0.000021,225,0.4134
n_1000_9,100,300,0.8500,0.0100,5,5,100,12,16,9980483023,9980486066,9980479942,9980488131,2065,0.000021,300,0.5216
n_1000_9,100,300,0.8500,0.0100,5,5,100,202,16,9980482798,9980486191,9980480010,9980488131,1940,0.000019,300,0.5446
n_1000_9,100,300,0.9500,0.0050,3,3,50,4,16,9980482882,9980486276,9980480115,9980488131,1855,0.000019,300,0.5537
n_1000_9,100,300,0.9500,0.0050,3,3,50,12,16,9980483023,9980486298,9980480126,9980488131,1833,0.000018,268,0.4945
n_1000_9,100,300,0.9500,0.0050,3,3,50,202,16,9980482798,9980486216,9980480189,9980488131,1915,0.000019,294,0.5401
n_1000_9,100,300,0.9500,0.0050,3,3,100,4,16,9980482882,9980486276,9980480115,9980488131,1855,0.000019,300,0.5436
n_1000_9,100,300,0.9500,0.0050,3,3,100,12,16,9980483023,9980486331,9980480184,9980488131,1800,0.000018,300,0.5476
n_1000_9,100,300,0.9500,0.0050,3,3,100,202,16,9980482798,9980486256,9980480320,9980488131,1875,0.000019,300,0.5461
n_1000_9,100,300,0.9500,0.0050,3,5,50,4,16,9980482882,9980486126,9980479928,9980488131,2005,0.000020,102,0.1900
n_1000_9,100,300,0.9500,0.0050,3,5,50,12,16,9980483023,9980486457,9980480522,9980488131,1674,0.000017,300,0.5443
n_1000_9,100,300,0.9500,0.0050,3,5,50,202,16,9980482798,9980486457,9980480579,9980488131,1674,0.000017,300,0.5338
n_1000_9,100,300,0.9500,0.0050,3,5,100,4,16,9980482882,9980486446,9980480443,9980488131,1685,0.000017,300,0.5368
n_1000_9,100,300,0.9500,0.0050,3,5,100,12,16,9980483023,9980486457,9980480522,9980488131,1674,0.000017,300,0.5463
n_1000_9,100,300,0.9500,0.0050,3,5,100,202,16,9980482798,9980486457,9980480579,9980488131,1674,0.000017,300,0.5337
n_1000_9,100,300,0.9500,0.0050,5,3,50,4,16,9980482882,9980486415,9980480362,9980488131,1716,0.000017,286,0.5165
n_1000_9,100,300,0.9500,0.0050,5,3,50,12,16,9980483023,9980486318,9980480426,9980488131,1813,0.000018,246,0.4439
n_1000_9,100,300,0.9500,0.0050,5,3,50,202,16,9980482798,9980486249,9980480247,9980488131,1882,0.000019,299,0.5366
n_1000_9,100,300,0.9500,0.0050,5,3,100,4,16,9980482882,9980486469,9980480430,9980488131,1662,0.000017,300,0.5185
n_1000_9,100,300,0.9500,0.0050,5,3,100,12,16,9980483023,9980486369,9980480281,9980488131,1762,0.000018,300,0.5100
n_1000_9,100,300,0.9500,0.0050,5,3,100,202,16,9980482798,9980486249,9980480247,9980488131,1882,0.000019,300,0.5511
n_1000_9,100,300,0.9500,0.0050,5,5,50,4,16,9980482882,9980486685,9980480947,9980488131,1446,0.000014,300,0.5300
n_1000_9,100,300,0.9500,0.0050,5,5,50,12,16,9980483023,9980486556,9980480709,9980488131,1575,0.000016,300,0.5366
n_1000_9,100,300,0.9500,0.0050,5,5,50,202,16,9980482798,9980486450,9980480508,9980488131,1681,0.000017,300,0.5366
n_1000_9,100,300,0.9500,0.0050,5,5,100,4,16,9980482882,9980486685,9980480947,9980488131,1446,0.000014,300,0.5331
n_1000_9,100,300,0.9500,0.0050,5,5,100,12,16,9980483023,9980486556,9980480709,9980488131,1575,0.000016,300,0.5170
n_1000_9,100,300,0.9500,0.0050,5,5,100,202,16,9980482798,9980486450,9980480508,9980488131,1681,0.000017,300,0.5258
n_1000_9,100,300,0.9500,0.0100,3,3,50,4,16,9980482882,9980485749,9980479377,9980488131,2382,0.000024,89,0.1572
n_1000_9,100,300,0.9500,0.0100,3,3,50,12,16,9980483023,9980485742,9980479349,9980488131,2389,0.000024,150,0.2734
n_1000_9,100,300,0.9500,0.0100,3,3,50,202,16,9980482798,9980485689,9980479284,9980488131,2442,0.000024,168,0.3130
n_1000_9,100,300,0.9500,0.0100,3,3,100,4,16,9980482882,9980485749,9980479377,9980488131,2382,0.000024,139,0.2464
n_1000_9,100,300,0.9500,0.0100,3,3,100,12,16,9980483023,9980485742,9980479349,9980488131,2389,0.000024,200,0.3671
n_1000_9,100,300,0.9500,0.0100,3,3,100,202,16,9980482798,9980485689,9980479284,9980488131,2442,0.000024,218,0.4037
n_1000_9,100,300,0.9500,0.0100,3,5,50,4,16,9980482882,9980485781,9980479443,9980488131,2350,0.000024,100,0.1898
n_1000_9,100,300,0.9500,0.0100,3,5,50,12,16,9980483023,9980485813,9980479605,9980488131,2318,0.000023,117,0.2013
n_1000_9,100,300,0.9500,0.0100,3,5,50,202,16,9980482798,9980485981,9980479624,9980488131,2150,0.000022,216,0.3987
n_1000_9,100,300,0.9500,0.0100,3,5,100,4,16,9980482882,9980485976,9980479663,9980488131,2155,0.000022,295,0.5424
n_1000_9,100,300,0.9500,0.0100,3,5,100,12,16,9980483023,9980485950,9980479851,9980488131,2181,0.000022,300,0.5439
n_1000_9,100,300,0.9500,0.0100,3,5,100,202,16,9980482798,9980486039,9980479913,9980488131,2092,0.000021,300,0.5489
n_1000_9,100,300,0.9500,0.0100,5,3,50,4,16,9980482882,9980485625,9980479205,9980488131,2506,0.000025,95,0.1708
n_1000_9,100,300,0.9500,0.0100,5,3,50,12,16,9980483023,9980485711,9980479374,9980488131,2420,0.000024,134,0.2409
n_1000_9,100,300,0.9500,0.0100,5,3,50,202,16,9980482798,9980485613,9980479271,9980488131,2518,0.000025,107,0.1863
n_1000_9,100,300,0.9500,0.0100,5,3,100,4,16,9980482882,9980485930,9980479573,9980488131,2201,0.000022,255,0.4673
n_1000_9,100,300,0.9500,0.0100,5,3,100,12,16,9980483023,9980485894,9980479687,9980488131,2237,0.000022,300,0.5414
n_1000_9,100,300,0.9500,0.0100,5,3,100,202,16,9980482798,9980485755,9980479460,9980488131,2376,0.000024,300,0.5374
n_1000_9,100,300,0.9500,0.0100,5,5,50,4,16,9980482882,9980485973,9980479630,9980488131,2158,0.000022,250,0.4563
n_1000_9,100,300,0.9500,0.0100,5,5,50,12,16,9980483023,9980485780,9980479422,9980488131,2351,0.000024,119,0.2079
n_1000_9,100,300,0.9500,0.0100,5,5,50,202,16,9980482798,9980486025,9980479778,9980488131,2106,0.000021,244,0.4433
n_1000_9,100,300,0.9500,0.0100,5,5,100,4,16,9980482882,9980485973,9980479630,9980488131,2158,0.000022,300,0.5309
n_1000_9,100,300,0.9500,0.0100,5,5,100,12,16,9980483023,9980485942,9980479718,9980488131,2189,0.000022,300,0.5404
n_1000_9,100,300,0.9500,0.0100,5,5,100,202,16,9980482798,9980486040,9980479914,9980488131,2091,0.000021,300,0.5344
n_1000_9,100,500,0.8500,0.0050,3,3,50,4,16,9980482882,9980486160,9980479929,9980488131,1971,0.000020,194,0.3556
n_1000_9,100,500,0.8500,0.0050,3,3,50,12,16,9980483023,9980486173,9980479938,9980488131,1958,0.000020,199,0.3561
n_1000_9,100,500,0.8500,0.0050,3,3,50,202,16,9980482798,9980486183,9980479882,9980488131,1948,0.000020,183,0.3265
n_1000_9,100,500,0.8500,0.0050,3,3,100,4,16,9980482882,9980486392,9980480524,9980488131,1739,0.000017,500,0.9056
n_1000_9,100,500,0.8500,0.0050,3,3,100,12,16,9980483023,9980486450,9980480430,9980488131,1681,0.000017,500,0.8846
n_1000_9,100,500,0.8500,0.0050,3,3,100,202,16,9980482798,9980486593,9980480656,9980488131,1538,0.000015,500,0.9036
n_1000_9,100,500,0.8500,0.0050,3,5,50,4,16,9980482882,9980486610,9980480618,9980488131,1521,0.000015,406,0.7373
n_1000_9,100,500,0.8500,0.0050,3,5,50,12,16,9980483023,9980486430,9980480451,9980488131,1701,0.000017,201,0.3461
n_1000_9,100,500,0.8500,0.0050,3,5,50,202,16,9980482798,9980486351,9980480329,9980488131,1780,0.000018,209,0.3586
n_1000_9,100,500,0.8500,0.0050,3,5,100,4,16,9980482882,9980486650,9980480746,9980488131,1481,0.000015,500,0.8946
n_1000_9,100,500,0.8500,0.0050,3,5,100,12,16,9980483023,9980486430,9980480451,9980488131,1701,0.000017,251,0.4507
n_1000_9,100,500,0.8500,0.0050,3,5,100,202,16,9980482798,9980486924,9980481310,9980488131,1207,0.000012,500,0.8931
n_1000_9,100,500,0.8500,0.0050,5,3,50,4,16,9980482882,9980486149,9980480078,9980488131,1982,0.000020,197,0.3646
n_1000_9,100,500,0.8500,0.0050,5,3,50,12,16,9980483023,9980486218,9980480003,9980488131,1913,0.000019,169,0.2990
n_1000_9,100,500,0.8500,0.0050,5,3,50,202,16,9980482798,9980486095,9980479869,9980488131,2036,0.000020,192,0.3411
n_1000_9,100,500,0.8500,0.0050,5,3,100,4,16,9980482882,9980486550,9980480810,9980488131,1581,0.000016,500,0.9006
n_1000_9,100,500,0.8500,0.0050,5,3,100,12,16,9980483023,9980486359,9980480259,9980488131,1772,0.000018,353,0.6347
n_1000_9,100,500,0.8500,0.0050,5,3,100,202,16,9980482798,9980486579,9980480871,9980488131,1552,0.000016,500,0.9007
n_1000_9,100,500,0.8500,0.0050,5,5,50,4,16,9980482882,9980486787,9980481316,9980488131,1344,0.000013,500,0.8520
n_1000_9,100,500,0.8500,0.0050,5,5,50,12,16,9980483023,9980486507,9980480540,9980488131,1624,0.000016,292,0.5245
n_1000_9,100,500,0.8500,0.0050,5,5,50,202,16,9980482798,9980486930,9980481215,9980488131,1201,0.000012,497,0.8770
n_1000_9,100,500,0.8500,0.0050,5,5,100,4,16,9980482882,9980486787,9980481316,9980488131,1344,0.000013,500,0.8900
n_1000_9,100,500,0.8500,0.0050,5,5,100,12,16,9980483023,9980486853,9980481348,9980488131,1278,0.000013,500,0.8890
n_1000_9,100,500,0.8500,0.0050,5,5,100,202,16,9980482798,9980486930,9980481215,9980488131,1201,0.000012,500,0.9060
n_1000_9,100,500,0.8500,0.0100,3,3,50,4,16,9980482882,9980485887,9980479579,9980488131,2244,0.000022,158,0.2911
n_1000_9,100,500,0.8500,0.0100,3,3,50,12,16,9980483023,9980485888,9980479924,9980488131,2243,0.000022,259,0.4633
n_1000_9,100,500,0.8500,0.0100,3,3,50,202,16,9980482798,9980485711,9980479346,9980488131,2420,0.000024,179,0.3320
n_1000_9,100,500,0.8500,0.0100,3,3,100,4,16,9980482882,9980486114,9980479807,9980488131,2017,0.000020,315,0.5768
n_1000_9,100,500,0.8500,0.0100,3,3,100,12,16,9980483023,9980486022,9980479898,9980488131,2109,0.000021,398,0.7257
n_1000_9,100,500,0.8500,0.0100,3,3,100,202,16,9980482798,9980485899,9980479609,9980488131,2232,0.000022,341,0.6155
n_1000_9,100,500,0.8500,0.0100,3,5,50,4,16,9980482882,9980485889,9980479599,9980488131,2242,0.000022,107,0.2068
n_1000_9,100,500,0.8500,0.0100,3,5,50,12,16,9980483023,9980486051,9980479945,9980488131,2080,0.000021,261,0.4621
n_1000_9,100,500,0.8500,0.0100,3,5,50,202,16,9980482798,9980485868,9980479653,9980488131,2263,0.000023,146,0.2615
n_1000_9,100,500,0.8500,0.0100,3,5,100,4,16,9980482882,9980486029,9980479807,9980488131,2102,0.000021,208,0.3905
n_1000_9,100,500,0.8500,0.0100,3,5,100,12,16,9980483023,9980486101,9980479926,9980488131,2030,0.000020,384,0.7022
n_1000_9,100,500,0.8500,0.0100,3,5,100,202,16,9980482798,9980485868,9980479653,9980488131,2263,0.000023,196,0.3701
n_1000_9,100,500,0.8500,0.0100,5,3,50,4,16,9980482882,9980485866,9980479591,9980488131,2265,0.000023,161,0.2970
n_1000_9,100,500,0.8500,0.0100,5,3,50,12,16,9980483023,9980485917,9980479851,9980488131,2214,0.000022,267,0.4868
n_1000_9,100,500,0.8500,0.0100,5,3,50,202,16,9980482798,9980485727,9980479383,9980488131,2404,0.000024,103,0.1881
n_1000_9,100,500,0.8500,0.0100,5,3,100,4,16,9980482882,9980485866,9980479591,9980488131,2265,0.000023,211,0.3781
n_1000_9,100,500,0.8500,0.0100,5,3,100,12,16,9980483023,9980485917,9980479851,9980488131,2214,0.000022,317,0.5599
n_1000_9,100,500,0.8500,0.0100,5,3,100,202,16,9980482798,9980485756,9980479416,9980488131,2375,0.000024,206,0.3739
n_1000_9,100,500,0.8500,0.0100,5,5,50,4,16,9980482882,9980485868,9980479562,9980488131,2263,0.000023,108,0.1955
