instance,ants,iterations,alpha,beta,rho,q,stall,seed,best_value,total_weight,elapsed_ms
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.1000,1.0000,50,2026,9994536431,9994536505,753
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,0.5000,120,2026,9981260200,9981256135,426
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,0.5000,120,123,9981260200,9981256135,446
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,1.0000,50,123,9994536399,9994536500,435
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,1.0000,50,42,9981260200,9981256135,466
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,1.0000,80,123,9981260200,9981256135,427
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,1.0000,50,2026,9994536388,9994536528,458
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,1.0000,80,42,9994536355,9994536483,448
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,1.0000,120,123,9981260200,9981256135,433
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,1.0000,120,42,9981260200,9981256135,449
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,1.0000,80,2026,9981260200,9981256135,457
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,1.0000,120,2026,9981260200,9981256135,454
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,2.0000,50,42,9981260200,9981256135,431
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.1000,1.0000,120,2026,9981260200,9981256135,855
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,2.0000,50,2026,9994536388,9994536528,436
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,2.0000,50,123,9994536399,9994536500,453
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,2.0000,80,42,9994536355,9994536483,429
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,2.0000,80,123,9981260200,9981256135,444
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,2.0000,80,2026,9981260200,9981256135,446
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,2.0000,120,2026,9981260200,9981256135,435
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,2.0000,120,123,9981260200,9981256135,460
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,0.5000,50,42,9981260200,9981256135,459
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.2000,2.0000,120,42,9981260200,9981256135,479
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,0.5000,50,123,9994536399,9994536500,452
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,0.5000,80,42,9994536355,9994536483,437
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,0.5000,80,123,9981260200,9981256135,450
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,0.5000,50,2026,9994536388,9994536528,471
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,0.5000,120,42,9981260200,9981256135,462
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,0.5000,120,123,9981260200,9981256135,451
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,0.5000,120,2026,9981260200,9981256135,439
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,1.0000,50,123,9994536399,9994536500,458
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,1.0000,80,42,9994536355,9994536483,443
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,1.0000,50,2026,9994536388,9994536528,458
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,1.0000,80,123,9981260200,9981256135,444
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,1.0000,80,2026,9981260200,9981256135,459
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,1.0000,120,42,9981260200,9981256135,447
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,1.0000,120,123,9981260200,9981256135,453
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,1.0000,120,2026,9981260200,9981256135,458
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,2.0000,50,42,9981260200,9981256135,462
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,2.0000,50,2026,9994536388,9994536528,461
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,2.0000,80,42,9994536355,9994536483,452
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,2.0000,50,123,9994536399,9994536500,474
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,2.0000,80,123,9981260200,9981256135,461
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,2.0000,80,2026,9981260200,9981256135,452
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,2.0000,120,42,9981260200,9981256135,447
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,2.0000,120,2026,9981260200,9981256135,447
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,2.0000,120,123,9981260200,9981256135,465
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,1.0000,50,42,9981260200,9981256135,871
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,0.5000,50,42,9981260200,9981256135,623
docs\inst_test\instancias\n_1000_3,30,500,1.0000,3.0000,0.3000,0.5000,80,2026,9981260200,9981256135,973
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,0.5000,80,42,9981260200,9981256135,621
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,0.5000,50,123,9981260200,9981256135,688
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,0.5000,120,42,9981260200,9981256135,639
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,0.5000,50,2026,9981260200,9981256135,690
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,0.5000,80,123,9981260200,9981256135,680
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,0.5000,120,2026,9981260200,9981256135,634
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,0.5000,120,123,9981260200,9981256135,666
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,1.0000,50,2026,9981260200,9981256135,611
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,1.0000,50,123,9981260200,9981256135,631
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,0.5000,80,2026,9981260200,9981256135,704
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,1.0000,50,42,9981260200,9981256135,676
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,1.0000,80,42,9981260200,9981256135,680
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,1.0000,120,42,9981260200,9981256135,633
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,1.0000,80,2026,9981260200,9981256135,664
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,1.0000,80,123,9981260200,9981256135,666
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,1.0000,120,123,9981260200,9981256135,678
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,1.0000,120,2026,9981260200,9981256135,686
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,2.0000,50,42,9981260200,9981256135,668
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,2.0000,50,123,9981260200,9981256135,673
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,2.0000,120,42,9981260200,9981256135,624
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,2.0000,50,2026,9981260200,9981256135,684
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,2.0000,80,123,9981260200,9981256135,656
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,2.0000,120,123,9981260200,9981256135,634
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,2.0000,80,2026,9981260200,9981256135,660
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,2.0000,80,42,9981260200,9981256135,678
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,0.5000,50,42,9981260200,9981256135,626
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.1000,2.0000,120,2026,9981260200,9981256135,663
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,0.5000,50,2026,9981260200,9981256135,625
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,0.5000,50,123,9981260200,9981256135,681
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,0.5000,80,42,9981260200,9981256135,635
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,0.5000,80,123,9981260200,9981256135,644
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,0.5000,120,42,9981260200,9981256135,637
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,0.5000,80,2026,9981260200,9981256135,676
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,0.5000,120,2026,9981260200,9981256135,624
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,0.5000,120,123,9981260200,9981256135,661
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,1.0000,50,2026,9981260200,9981256135,651
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,1.0000,80,42,9981260200,9981256135,640
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,1.0000,50,42,9981260200,9981256135,683
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,1.0000,50,123,9981260200,9981256135,677
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,1.0000,80,123,9981260200,9981256135,671
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,1.0000,120,123,9981260200,9981256135,633
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,1.0000,120,42,9981260200,9981256135,657
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,1.0000,80,2026,9981260200,9981256135,675
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,2.0000,50,42,9981260200,9981256135,639
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,1.0000,120,2026,9981260200,9981256135,675
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,2.0000,80,42,9981260200,9981256135,608
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,2.0000,50,2026,9981260200,9981256135,669
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,2.0000,50,123,9981260200,9981256135,683
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,2.0000,120,123,9981260200,9981256135,625
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,2.0000,80,2026,9981260200,9981256135,651
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,2.0000,80,123,9981260200,9981256135,680
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,0.5000,50,123,9981260200,9981256135,645
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,2.0000,120,2026,9981260200,9981256135,670
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,0.5000,80,123,9981260200,9981256135,619
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.2000,2.0000,120,42,9981260200,9981256135,698
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,0.5000,80,2026,9981260200,9981256135,608
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,0.5000,50,42,9981260200,9981256135,678
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,0.5000,120,42,9981260200,9981256135,615
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,0.5000,80,42,9981260200,9981256135,678
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,0.5000,50,2026,9981260200,9981256135,685
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,0.5000,120,123,9981260200,9981256135,686
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,0.5000,120,2026,9981260200,9981256135,632
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,1.0000,50,42,9981260200,9981256135,668
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,1.0000,50,123,9981260200,9981256135,648
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,1.0000,50,2026,9981260200,9981256135,652
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,1.0000,80,42,9981260200,9981256135,632
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,1.0000,80,123,9981260200,9981256135,639
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,1.0000,120,42,9981260200,9981256135,642
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,1.0000,80,2026,9981260200,9981256135,656
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,2.0000,50,123,9981260200,9981256135,654
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,1.0000,120,2026,9981260200,9981256135,687
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,1.0000,120,123,9981260200,9981256135,704
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,2.0000,80,123,9981260200,9981256135,636
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,2.0000,50,42,9981260200,9981256135,696
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,2.0000,50,2026,9981260200,9981256135,695
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,2.0000,80,42,9981260200,9981256135,701
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,2.0000,120,42,9981260200,9981256135,639
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,2.0000,80,2026,9981260200,9981256135,671
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,2.0000,120,123,9981260200,9981256135,663
docs\inst_test\instancias\n_1000_3,30,500,1.0000,4.0000,0.3000,2.0000,120,2026,9981260200,9981256135,673
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,0.5000,50,123,9999224178,9999224075,877
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,0.5000,50,42,9999224172,9999224224,922
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,1.0000,50,123,9999224178,9999224075,882
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,0.5000,80,42,9999224119,9999224231,926
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,0.5000,80,2026,9999224135,9999224154,919
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,0.5000,120,42,9999224158,9999224253,921
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,0.5000,120,123,9999224167,9999224224,924
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,0.5000,50,2026,9999224158,9999224081,974
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,1.0000,50,42,9999224172,9999224224,928
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,0.5000,120,2026,9999224135,9999224154,928
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,0.5000,80,123,9999224167,9999224224,969
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,1.0000,50,2026,9999224138,9999224040,947
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,1.0000,80,42,9999224119,9999224231,953
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,1.0000,80,2026,9999224135,9999224154,869
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,1.0000,80,123,9999224167,9999224224,957
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,1.0000,120,123,9999224167,9999224224,894
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,1.0000,120,42,9999224158,9999224253,956
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,1.0000,120,2026,9999224135,9999224154,954
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,2.0000,50,2026,9999224138,9999224040,883
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,2.0000,50,123,9999224178,9999224075,905
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,2.0000,80,42,9999224119,9999224231,884
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,2.0000,50,42,9999224142,9999223986,962
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,2.0000,120,42,9999224158,9999224253,854
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,2.0000,80,2026,9999224135,9999224154,879
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,2.0000,120,123,9999224167,9999224224,915
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,2.0000,80,123,9999224167,9999224224,938
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,0.5000,50,2026,9999224166,9999224057,881
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,0.5000,50,42,9999224127,9999224084,913
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,0.5000,80,42,9999224127,9999224148,863
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.1000,2.0000,120,2026,9999224135,9999224154,961
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,0.5000,50,123,9999224167,9999224224,971
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,0.5000,80,123,9999224167,9999224224,961
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,0.5000,80,2026,9999224135,9999224154,863
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,0.5000,120,123,9999224172,9999224140,858
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,0.5000,120,2026,9999224135,9999224154,890
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,1.0000,80,2026,9999224135,9999224154,872
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,0.5000,120,42,9999224121,9999224197,965
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,1.0000,50,123,9999224167,9999224224,917
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,1.0000,50,42,9999224127,9999224084,936
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,1.0000,120,42,9999224121,9999224197,894
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,1.0000,80,123,9999224167,9999224224,926
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,1.0000,80,42,9999224127,9999224148,942
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,1.0000,120,123,9999224172,9999224140,961
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,1.0000,120,2026,9999224135,9999224154,921
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,2.0000,50,42,9999224127,9999224084,864
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,1.0000,50,2026,9999224166,9999224057,1166
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,2.0000,50,2026,9999224166,9999224057,920
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,2.0000,50,123,9999224167,9999224224,964
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,2.0000,80,2026,9999224135,9999224154,905
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,2.0000,80,42,9999224127,9999224148,937
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,2.0000,120,123,9999224172,9999224140,904
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,0.5000,50,42,9999224147,9999224178,905
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,2.0000,80,123,9999224167,9999224224,959
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,0.5000,50,2026,9999224135,9999224154,880
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,2.0000,120,2026,9999224135,9999224154,969
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,0.5000,80,42,9999224124,9999224032,902
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,0.5000,80,2026,9999224135,9999224154,944
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,0.5000,120,42,9999224121,9999224197,939
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,0.5000,120,123,9999224167,9999224224,963
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,1.0000,50,42,9999224147,9999224178,874
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,0.5000,120,2026,9999224135,9999224154,966
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,0.5000,80,123,9999224167,9999224224,1098
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,0.5000,50,123,9999224167,9999224224,1286
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,1.0000,50,123,9999224167,9999224224,959
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,1.0000,50,2026,9999224135,9999224154,888
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,1.0000,80,42,9999224124,9999224032,915
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,2.0000,50,42,9999224147,9999224178,862
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.2000,2.0000,120,42,9999224121,9999224197,1466
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,1.0000,80,123,9999224167,9999224224,930
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,2.0000,50,123,9999224167,9999224224,878
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,1.0000,120,123,9999224167,9999224224,919
docs\inst_test\instancias\n_1000_3,30,500,1.2000,2.0000,0.3000,1.0000,80,2026,9999224135,9999224154,962
